,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat,dam,spp
49,2010-02-19,5.056681079260404,5.056681079260404,5.056681079260404,-1.0889802597939768,1.6421298436286162,-4.706466090899019,-4.706466090899019,-4.706466090899019,-4.706466090899019,-4.706466090899019,-4.706466090899019,0.03088072813689813,0.03088072813689813,0.03088072813689813,-4.737346819035918,-4.737346819035918,-4.737346819035918,0.350214988361385,BON,chinook_adult
50,2010-02-20,5.055425541825915,5.055425541825915,5.055425541825915,-1.0039298092720887,1.5990772349967446,-4.752422467335984,-4.752422467335984,-4.752422467335984,-4.752422467335984,-4.752422467335984,-4.752422467335984,-0.029665344578794755,-0.029665344578794755,-0.029665344578794755,-4.722757122757189,-4.722757122757189,-4.722757122757189,0.303003074489931,BON,chinook_adult
51,2010-02-21,5.054170004391427,5.054170004391427,5.054170004391427,-0.8980491867859026,1.5918015454276124,-4.71129029041039,-4.71129029041039,-4.71129029041039,-4.71129029041039,-4.71129029041039,-4.71129029041039,-0.005949091582279528,-0.005949091582279528,-0.005949091582279528,-4.70534119882811,-4.70534119882811,-4.70534119882811,0.3428797139810369,BON,chinook_adult
52,2010-02-22,5.052914466956938,5.052914466956938,5.052914466956938,-0.9240563641879147,1.702147045931308,-4.691587294189427,-4.691587294189427,-4.691587294189427,-4.691587294189427,-4.691587294189427,-4.691587294189427,-0.006572469922090465,-0.006572469922090465,-0.006572469922090465,-4.685014824267337,-4.685014824267337,-4.685014824267337,0.3613271727675116,BON,chinook_adult
53,2010-02-23,5.05165892952245,5.05165892952245,5.05165892952245,-0.8771268474604617,1.6450229558619693,-4.7007892601526775,-4.7007892601526775,-4.7007892601526775,-4.7007892601526775,-4.7007892601526775,-4.7007892601526775,-0.039064115729520364,-0.039064115729520364,-0.039064115729520364,-4.661725144423157,-4.661725144423157,-4.661725144423157,0.3508696693697724,BON,chinook_adult
54,2010-02-24,5.050403392087961,5.050403392087961,5.050403392087961,-0.8815505921552911,1.770821094869739,-4.62128433782752,-4.62128433782752,-4.62128433782752,-4.62128433782752,-4.62128433782752,-4.62128433782752,0.014166124245477741,0.014166124245477741,0.014166124245477741,-4.635450462072998,-4.635450462072998,-4.635450462072998,0.4291190542604415,BON,chinook_adult
55,2010-02-25,5.049147854653473,5.049147854653473,5.049147854653473,-0.8709995022389162,1.8575177256552686,-4.5699949840940395,-4.5699949840940395,-4.5699949840940395,-4.5699949840940395,-4.5699949840940395,-4.5699949840940395,0.036204169430218786,0.036204169430218786,0.036204169430218786,-4.606199153524258,-4.606199153524258,-4.606199153524258,0.47915287055943345,BON,chinook_adult
56,2010-02-26,5.047892317218984,5.047892317218984,5.047892317218984,-0.7232995334874951,1.8381968712166854,-4.543126991193687,-4.543126991193687,-4.543126991193687,-4.543126991193687,-4.543126991193687,-4.543126991193687,0.03088072813684792,0.03088072813684792,0.03088072813684792,-4.5740077193305355,-4.5740077193305355,-4.5740077193305355,0.5047653260252964,BON,chinook_adult
57,2010-02-27,5.046636779784495,5.046636779784495,5.046636779784495,-0.8271733644348104,1.7614685071930332,-4.568603343688986,-4.568603343688986,-4.568603343688986,-4.568603343688986,-4.568603343688986,-4.568603343688986,-0.02966534457885854,-0.02966534457885854,-0.02966534457885854,-4.538937999110127,-4.538937999110127,-4.538937999110127,0.47803343609550897,BON,chinook_adult
58,2010-02-28,5.045381242350007,5.045381242350007,5.045381242350007,-0.7462355500079958,1.872963360761306,-4.507022693173482,-4.507022693173482,-4.507022693173482,-4.507022693173482,-4.507022693173482,-4.507022693173482,-0.005949091582284788,-0.005949091582284788,-0.005949091582284788,-4.501073601591197,-4.501073601591197,-4.501073601591197,0.5383585491765244,BON,chinook_adult
