,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat,dam,spp
627,2011-12-19,4.028988154283454,4.028988154283454,4.028988154283454,-1.8514840742400904,1.3753565263193612,-4.245256010757256,-4.245256010757256,-4.245256010757256,-4.245256010757256,-4.245256010757256,-4.245256010757256,0.014831560261943618,0.014831560261943618,0.014831560261943618,-4.260087571019199,-4.260087571019199,-4.260087571019199,-0.2162678564738023,TDA,chinook_adult
628,2011-12-20,4.029387831171539,4.029387831171539,4.029387831171539,-1.7969450111517271,1.3982824881542606,-4.30354016089755,-4.30354016089755,-4.30354016089755,-4.30354016089755,-4.30354016089755,-4.30354016089755,-0.02527125308381089,-0.02527125308381089,-0.02527125308381089,-4.2782689078137395,-4.2782689078137395,-4.2782689078137395,-0.2741523297260109,TDA,chinook_adult
629,2011-12-21,4.029787508059625,4.029787508059625,4.029787508059625,-2.0126718018779997,1.4028298268108552,-4.334196560772761,-4.334196560772761,-4.334196560772761,-4.334196560772761,-4.334196560772761,-4.334196560772761,-0.04254489631341732,-0.04254489631341732,-0.04254489631341732,-4.291651664459343,-4.291651664459343,-4.291651664459343,-0.3044090527131358,TDA,chinook_adult
630,2011-12-22,4.030187184947711,4.030187184947711,4.030187184947711,-1.8337955613858088,1.3894133337607044,-4.333469206927319,-4.333469206927319,-4.333469206927319,-4.333469206927319,-4.333469206927319,-4.333469206927319,-0.03321749977237965,-0.03321749977237965,-0.03321749977237965,-4.300251707154939,-4.300251707154939,-4.300251707154939,-0.30328202197960774,TDA,chinook_adult
631,2011-12-23,4.030586861835797,4.030586861835797,4.030586861835797,-2.050695185156703,1.453360344738038,-4.294331369459134,-4.294331369459134,-4.294331369459134,-4.294331369459134,-4.294331369459134,-4.294331369459134,0.009871588600485306,0.009871588600485306,0.009871588600485306,-4.304202958059619,-4.304202958059619,-4.304202958059619,-0.2637445076233371,TDA,chinook_adult
632,2011-12-24,4.030986538723882,4.030986538723882,4.030986538723882,-1.8056976880029258,1.3132795638619479,-4.27777724829716,-4.27777724829716,-4.27777724829716,-4.27777724829716,-4.27777724829716,-4.27777724829716,0.02597221056495313,0.02597221056495313,0.02597221056495313,-4.303749458862113,-4.303749458862113,-4.303749458862113,-0.2467907095732782,TDA,chinook_adult
633,2011-12-25,4.031386215611968,4.031386215611968,4.031386215611968,-1.8832090574155957,1.3823337303498962,-4.248876343456514,-4.248876343456514,-4.248876343456514,-4.248876343456514,-4.248876343456514,-4.248876343456514,0.05035828974231253,0.05035828974231253,0.05035828974231253,-4.299234633198827,-4.299234633198827,-4.299234633198827,-0.21749012784454624,TDA,chinook_adult
634,2011-12-26,4.031785892500053,4.031785892500053,4.031785892500053,-1.8772155832041115,1.5162785393472649,-4.276256604763171,-4.276256604763171,-4.276256604763171,-4.276256604763171,-4.276256604763171,-4.276256604763171,0.014831560261964189,0.014831560261964189,0.014831560261964189,-4.291088165025135,-4.291088165025135,-4.291088165025135,-0.24447071226311845,TDA,chinook_adult
635,2011-12-27,4.0321855693881385,4.0321855693881385,4.0321855693881385,-1.9906277469170721,1.4082202422420318,-4.3050822146402705,-4.3050822146402705,-4.3050822146402705,-4.3050822146402705,-4.3050822146402705,-4.3050822146402705,-0.02527125308385044,-0.02527125308385044,-0.02527125308385044,-4.27981096155642,-4.27981096155642,-4.27981096155642,-0.272896645252132,TDA,chinook_adult
636,2011-12-28,4.032585246276224,4.032585246276224,4.032585246276224,-1.9132170171876726,1.3363987840785447,-4.308503602203366,-4.308503602203366,-4.308503602203366,-4.308503602203366,-4.308503602203366,-4.308503602203366,-0.04254489631340527,-0.04254489631340527,-0.04254489631340527,-4.265958705889961,-4.265958705889961,-4.265958705889961,-0.27591835592714187,TDA,chinook_adult
